null#
# M e s s w e r t t a b e l l e  der Reihen:
#
# en___Apache_Hadoop_BIN=24_log10 [365,365] Werte
#
#
Y	Y	
288.0000	0.3010	
289.0000	0.0000	
290.0000	0.0000	
291.0000	0.7782	
292.0000	0.3010	
293.0000	0.0000	
294.0000	0.6990	
295.0000	0.0000	
296.0000	0.0000	
297.0000	0.9031	
298.0000	0.9031	
299.0000	0.6990	
300.0000	0.7782	
301.0000	0.8451	
302.0000	0.4771	
303.0000	0.0000	
304.0000	0.8451	
305.0000	0.8451	
306.0000	0.6021	
307.0000	0.6990	
308.0000	0.6021	
309.0000	0.3010	
310.0000	0.6990	
311.0000	0.3010	
312.0000	0.9031	
313.0000	0.6990	
314.0000	0.8451	
315.0000	0.6990	
316.0000	0.4771	
317.0000	0.0000	
318.0000	0.6990	
319.0000	0.6990	
320.0000	0.9031	
321.0000	0.7782	
322.0000	0.6021	
323.0000	0.6990	
324.0000	0.6021	
325.0000	1.0000	
326.0000	1.0000	
327.0000	0.0000	
328.0000	0.4771	
329.0000	0.3010	
330.0000	0.3010	
331.0000	0.4771	
332.0000	1.0792	
333.0000	0.0000	
334.0000	0.9031	
335.0000	0.8451	
336.0000	0.3010	
337.0000	0.4771	
338.0000	0.3010	
339.0000	0.8451	
340.0000	0.3010	
341.0000	0.6990	
342.0000	1.2041	
343.0000	0.6990	
344.0000	0.3010	
345.0000	0.0000	
346.0000	1.0000	
347.0000	0.3010	
348.0000	0.7782	
349.0000	0.9542	
350.0000	0.9031	
351.0000	0.4771	
352.0000	0.0000	
353.0000	0.4771	
354.0000	0.8451	
355.0000	1.0792	
356.0000	0.7782	
357.0000	0.3010	
358.0000	0.4771	
359.0000	0.6021	
360.0000	0.8451	
361.0000	0.4771	
362.0000	0.6021	
363.0000	0.4771	
364.0000	0.0000	
