null#
# M e s s w e r t t a b e l l e  der Reihen:
#
# en___Apache_Hadoop_BIN=24_log10 [365,365] Werte
#
#
Y	Y	
130.0000	0.0000	
131.0000	0.0000	
132.0000	0.6021	
133.0000	0.0000	
134.0000	0.0000	
135.0000	1.3979	
136.0000	0.7782	
137.0000	0.6990	
138.0000	0.7782	
139.0000	0.3010	
140.0000	0.6021	
141.0000	0.3010	
142.0000	0.0000	
143.0000	0.0000	
144.0000	0.0000	
145.0000	0.0000	
146.0000	0.0000	
147.0000	0.0000	
148.0000	0.3010	
149.0000	0.0000	
150.0000	0.3010	
151.0000	0.0000	
152.0000	0.0000	
153.0000	0.0000	
154.0000	0.3010	
155.0000	0.4771	
156.0000	0.0000	
157.0000	0.0000	
158.0000	0.0000	
159.0000	0.3010	
160.0000	1.0000	
161.0000	1.3802	
162.0000	0.9031	
163.0000	0.0000	
164.0000	0.0000	
165.0000	0.0000	
166.0000	0.3010	
167.0000	0.3010	
168.0000	0.0000	
169.0000	0.0000	
170.0000	0.0000	
171.0000	0.0000	
172.0000	0.3010	
173.0000	0.0000	
174.0000	0.0000	
175.0000	0.0000	
176.0000	0.3010	
177.0000	0.3010	
178.0000	0.3010	
179.0000	0.0000	
180.0000	0.0000	
181.0000	0.3010	
182.0000	0.3010	
183.0000	0.0000	
184.0000	0.0000	
185.0000	0.0000	
186.0000	0.0000	
187.0000	0.0000	
188.0000	0.0000	
189.0000	0.0000	
190.0000	0.0000	
191.0000	0.4771	
192.0000	0.0000	
193.0000	0.0000	
194.0000	0.3010	
195.0000	0.0000	
196.0000	0.3010	
197.0000	0.7782	
198.0000	0.0000	
199.0000	0.3010	
200.0000	0.3010	
201.0000	0.0000	
202.0000	0.6990	
203.0000	0.0000	
204.0000	0.0000	
205.0000	0.0000	
206.0000	0.0000	
207.0000	0.4771	
208.0000	0.0000	
209.0000	0.4771	
210.0000	0.3010	
211.0000	0.0000	
212.0000	0.0000	
213.0000	0.0000	
214.0000	0.0000	
215.0000	0.3010	
216.0000	0.0000	
217.0000	0.0000	
218.0000	0.0000	
219.0000	0.4771	
220.0000	0.0000	
221.0000	0.4771	
222.0000	0.0000	
223.0000	0.0000	
224.0000	0.4771	
225.0000	0.0000	
226.0000	0.0000	
227.0000	0.6021	
228.0000	0.3010	
229.0000	0.0000	
230.0000	0.3010	
231.0000	0.0000	
232.0000	0.0000	
233.0000	0.0000	
234.0000	0.0000	
235.0000	0.0000	
236.0000	0.4771	
237.0000	0.4771	
238.0000	0.3010	
239.0000	0.3010	
240.0000	0.0000	
241.0000	0.0000	
242.0000	0.3010	
243.0000	0.3010	
244.0000	0.0000	
245.0000	0.3010	
246.0000	0.3010	
247.0000	0.0000	
248.0000	0.0000	
249.0000	0.0000	
250.0000	0.0000	
251.0000	0.0000	
252.0000	0.0000	
253.0000	0.6990	
254.0000	0.0000	
255.0000	0.0000	
256.0000	0.6990	
257.0000	0.0000	
258.0000	0.4771	
259.0000	0.0000	
260.0000	0.3010	
261.0000	0.0000	
262.0000	0.0000	
263.0000	0.0000	
264.0000	0.0000	
265.0000	0.0000	
266.0000	0.0000	
267.0000	0.0000	
268.0000	0.0000	
269.0000	0.0000	
270.0000	0.0000	
271.0000	0.0000	
272.0000	0.0000	
273.0000	0.3010	
274.0000	0.6021	
275.0000	0.0000	
276.0000	0.3010	
277.0000	0.4771	
278.0000	0.6021	
279.0000	0.3010	
280.0000	0.4771	
281.0000	0.6021	
282.0000	0.3010	
283.0000	0.3010	
284.0000	0.0000	
285.0000	0.4771	
286.0000	0.0000	
287.0000	0.0000	
288.0000	0.3010	
289.0000	0.4771	
290.0000	0.0000	
291.0000	0.3010	
292.0000	0.0000	
293.0000	0.4771	
294.0000	0.0000	
295.0000	0.6990	
296.0000	0.0000	
297.0000	0.3010	
298.0000	0.3010	
299.0000	0.0000	
300.0000	0.4771	
301.0000	0.3010	
302.0000	0.4771	
303.0000	0.3010	
304.0000	0.3010	
305.0000	0.0000	
306.0000	0.6990	
307.0000	0.4771	
308.0000	0.3010	
309.0000	0.3010	
310.0000	0.3010	
311.0000	0.0000	
312.0000	0.0000	
313.0000	0.4771	
314.0000	0.0000	
315.0000	0.0000	
316.0000	0.3010	
317.0000	0.0000	
318.0000	0.6990	
319.0000	0.0000	
320.0000	0.0000	
321.0000	0.4771	
322.0000	0.0000	
323.0000	0.0000	
324.0000	0.0000	
325.0000	0.0000	
326.0000	0.0000	
327.0000	0.0000	
328.0000	0.3010	
329.0000	0.0000	
330.0000	0.4771	
331.0000	0.7782	
332.0000	0.6021	
333.0000	0.6990	
334.0000	0.6990	
335.0000	0.0000	
336.0000	0.0000	
337.0000	0.3010	
338.0000	0.0000	
339.0000	0.3010	
340.0000	0.0000	
341.0000	0.3010	
342.0000	0.0000	
343.0000	0.0000	
344.0000	0.0000	
345.0000	0.3010	
346.0000	0.0000	
347.0000	0.0000	
348.0000	0.3010	
349.0000	0.0000	
350.0000	0.3010	
351.0000	0.3010	
352.0000	0.3010	
353.0000	0.0000	
354.0000	0.3010	
355.0000	0.3010	
356.0000	0.3010	
357.0000	0.3010	
358.0000	0.0000	
359.0000	0.4771	
360.0000	0.0000	
361.0000	0.0000	
362.0000	0.0000	
363.0000	0.3010	
364.0000	0.0000	
